Id,Weekly_Sales
20_3_2013-01-11,15908.544499999995
20_3_2013-01-18,16147.071299999992
20_3_2013-01-25,15952.2374
20_3_2013-02-01,16448.8749
20_3_2013-02-08,15391.602900000009
20_3_2013-02-15,14223.526899999999
20_3_2013-02-22,13225.565700000001
20_3_2013-03-01,13360.591300000002
20_3_2013-03-08,13422.0147
20_3_2013-03-15,11759.351099999994
20_3_2013-03-22,12143.8846
20_3_2013-03-29,11860.441999999992
20_3_2013-04-05,11853.116599999998
20_3_2013-04-12,10675.782
20_3_2013-04-19,11035.068699999996
20_3_2013-04-26,11812.646299999991
20_3_2013-05-03,15602.427499999993
20_3_2013-05-10,15450.852699999994
20_3_2013-05-17,15524.769099999998
20_3_2013-05-24,14964.759599999998
20_3_2013-05-31,15168.430799999996
20_3_2013-06-07,15416.9773
20_3_2013-06-14,14778.109199999999
20_3_2013-06-21,14508.982800000005
20_3_2013-06-28,14404.623700000006
20_3_2013-07-05,15147.02770000001
20_3_2013-07-12,20720.1046
20_3_2013-07-19,24545.37120000001
20_3_2013-07-26,25993.32669999999
20_4_2012-11-02,53702.59740000002
20_4_2012-11-09,52156.39799999999
20_4_2012-11-16,52449.286499999995
20_4_2012-11-23,49818.80109999997
20_4_2012-11-30,49241.21079999997
20_4_2012-12-07,47345.490799999934
20_4_2012-12-14,47623.53669999997
20_4_2012-12-21,50797.3398
20_4_2012-12-28,45195.05229999999
20_4_2013-01-04,52373.28740000003
20_4_2013-01-11,48804.60850000002
20_4_2013-01-18,48605.47570000001
20_4_2013-01-25,46628.68639999997
20_4_2013-02-01,52822.448099999994
20_4_2013-02-08,52910.994799999964
20_4_2013-02-15,50799.67959999998
20_4_2013-02-22,49196.86909999998
20_4_2013-03-01,49100.16469999999
20_4_2013-03-08,52214.08289999998
20_4_2013-03-15,49192.71460000001
20_4_2013-03-22,51885.52490000001
20_4_2013-03-29,50429.81389999999
20_4_2013-04-05,51618.1159
20_4_2013-04-12,50060.79620000002
20_4_2013-04-19,49126.07990000001
20_4_2013-04-26,49524.012299999966
20_4_2013-05-03,48845.41840000001
20_4_2013-05-10,48382.918999999994
20_4_2013-05-17,47967.919599999994
20_4_2013-05-24,48676.58679999999
20_4_2013-05-31,48105.8082
20_4_2013-06-07,49781.50340000001
20_4_2013-06-14,48832.09879999999
20_4_2013-06-21,49495.82329999999
20_4_2013-06-28,50523.19339999999
20_4_2013-07-05,49548.309499999996
20_4_2013-07-12,49431.26079999999
20_4_2013-07-19,50256.46589999998
20_4_2013-07-26,49391.72949999999
20_5_2012-11-02,46456.22279999998
20_5_2012-11-09,44818.4699
20_5_2012-11-16,45174.487699999976
20_5_2012-11-23,117474.58090000007
20_5_2012-11-30,70123.13350000003
20_5_2012-12-07,49354.917200000025
20_5_2012-12-14,82493.3399
20_5_2012-12-21,89160.42480000001
20_5_2012-12-28,53330.155600000006
20_5_2013-01-04,34078.098000000005
20_5_2013-01-11,31440.892600000017
20_5_2013-01-18,30596.616299999998
20_5_2013-01-25,34927.813899999994
20_5_2013-02-01,49780.4681
20_5_2013-02-08,51594.13929999998
20_5_2013-02-15,50673.330399999984
20_5_2013-02-22,45868.37949999998
20_5_2013-03-01,42047.44599999996
20_5_2013-03-08,47071.43499999996
20_5_2013-03-15,40365.98609999998
20_5_2013-03-22,42824.38459999996
20_5_2013-03-29,41966.148699999976
20_5_2013-04-05,44681.46839999996
20_5_2013-04-12,32895.918000000005
20_5_2013-04-19,33256.50229999999
20_5_2013-04-26,37109.82339999999
20_5_2013-05-03,42126.99760000001
20_5_2013-05-10,40780.94860000001
20_5_2013-05-17,40073.99300000002
20_5_2013-05-24,39856.807899999985
20_5_2013-05-31,40426.8428
20_5_2013-06-07,44140.565799999975
20_5_2013-06-14,43028.87749999997
20_5_2013-06-21,43903.90719999998
20_5_2013-06-28,37483.21480000001
20_5_2013-07-05,43549.70999999997
20_5_2013-07-12,39364.0637
20_5_2013-07-19,43795.10269999997
20_5_2013-07-26,40100.690299999995
20_6_2012-11-02,6171.970200000003
20_6_2012-11-09,6194.6863
20_6_2012-11-16,6109.313700000004
20_6_2012-11-23,22739.084499999994
20_6_2012-11-30,8188.356900000005
20_6_2012-12-07,6820.791800000003
20_6_2012-12-14,12813.139000000003
20_6_2012-12-21,16625.43800000001
20_6_2012-12-28,9738.182999999995
20_6_2013-01-04,3300.054500000001
20_6_2013-01-11,3284.4807000000005
20_6_2013-01-18,3263.129900000002
20_6_2013-01-25,3547.1445000000017
20_6_2013-02-01,5033.026900000004
20_6_2013-02-08,5677.542900000004
20_6_2013-02-15,5644.420600000003
20_6_2013-02-22,5621.516200000001
20_6_2013-03-01,5421.785799999999
20_6_2013-03-08,5235.132200000005
20_6_2013-03-15,5715.947900000003
20_6_2013-03-22,5504.3254000000015
20_6_2013-03-29,5411.0999999999985
20_6_2013-04-05,5638.338800000001
20_6_2013-04-12,5891.1567
20_6_2013-04-19,5605.472699999999
20_6_2013-04-26,5753.975900000001
20_6_2013-05-03,6852.9078
20_6_2013-05-10,6761.7176
20_6_2013-05-17,6667.576399999998
20_6_2013-05-24,7215.492300000002
20_6_2013-05-31,7107.784500000003
20_6_2013-06-07,6326.800300000002
20_6_2013-06-14,7017.2578
20_6_2013-06-21,6569.7576
20_6_2013-06-28,6374.169500000001
20_6_2013-07-05,6920.018000000002
20_6_2013-07-12,6589.3198999999995
20_6_2013-07-19,7272.753700000001
20_6_2013-07-26,6516.9048
20_7_2012-11-02,66022.93580000005
20_7_2012-11-09,66690.66490000006
20_7_2012-11-16,67149.99920000005
20_7_2012-11-23,122658.25389999991
20_7_2012-11-30,101135.02999999993
20_7_2012-12-07,96225.7224
20_7_2012-12-14,127382.00270000006
20_7_2012-12-21,184573.77200000003
20_7_2012-12-28,37936.77729999998
20_7_2013-01-04,19394.672399999992
20_7_2013-01-11,18922.664399999998
20_7_2013-01-18,20320.055999999997
20_7_2013-01-25,21254.978199999983
20_7_2013-02-01,34990.35800000001
20_7_2013-02-08,36204.67170000002
20_7_2013-02-15,38139.060600000026
20_7_2013-02-22,36055.75780000003
20_7_2013-03-01,37003.63250000003
20_7_2013-03-08,36333.225500000015
20_7_2013-03-15,38574.70289999999
20_7_2013-03-22,41936.623000000014
20_7_2013-03-29,40381.18000000001
20_7_2013-04-05,42515.37710000001
20_7_2013-04-12,41138.63909999999
20_7_2013-04-19,40197.544000000016
20_7_2013-04-26,41464.9818
20_7_2013-05-03,48086.695300000014
20_7_2013-05-10,49873.86530000001
20_7_2013-05-17,46432.54500000001
20_7_2013-05-24,52306.352600000006
20_7_2013-05-31,53910.8492
20_7_2013-06-07,58283.89779999999
20_7_2013-06-14,56705.78339999997
20_7_2013-06-21,57831.70829999996
20_7_2013-06-28,60375.979999999945
20_7_2013-07-05,60161.66439999998
20_7_2013-07-12,51482.68730000001
20_7_2013-07-19,48371.724300000016
20_7_2013-07-26,45877.47379999999
20_8_2012-11-02,82622.18910000003
20_8_2012-11-09,80627.676
20_8_2012-11-16,81772.63160000002
20_8_2012-11-23,68235.4649
20_8_2012-11-30,77468.61290000002
20_8_2012-12-07,73886.76060000004
20_8_2012-12-14,77124.12030000001
20_8_2012-12-21,83914.77670000009
20_8_2012-12-28,66324.21289999997
20_8_2013-01-04,74149.93240000003
20_8_2013-01-11,73312.35480000006
20_8_2013-01-18,73273.35490000005
20_8_2013-01-25,73760.29810000007
20_8_2013-02-01,82567.57860000001
20_8_2013-02-08,82772.98869999996
20_8_2013-02-15,80615.60219999996
20_8_2013-02-22,76869.6641
20_8_2013-03-01,75647.77060000003
20_8_2013-03-08,83549.38739999999
20_8_2013-03-15,77762.58499999999
20_8_2013-03-22,78443.16030000002
20_8_2013-03-29,78045.59950000001
20_8_2013-04-05,77922.45439999997
20_8_2013-04-12,75471.21529999997
20_8_2013-04-19,76762.69079999997
20_8_2013-04-26,77649.47720000001
20_8_2013-05-03,72572.3881
20_8_2013-05-10,70646.82500000001
20_8_2013-05-17,70384.59080000002
20_8_2013-05-24,71515.70830000004
20_8_2013-05-31,71171.6683
20_8_2013-06-07,74035.7923
20_8_2013-06-14,73132.7754
20_8_2013-06-21,73227.09800000001
20_8_2013-06-28,73453.52200000003
20_8_2013-07-05,73314.1077
20_8_2013-07-12,72130.0657
20_8_2013-07-19,70712.33750000001
20_8_2013-07-26,71345.89970000002
20_9_2012-11-02,43506.966799999995
20_9_2012-11-09,39505.616899999986
20_9_2012-11-16,44723.319200000005
20_9_2012-11-23,49528.90080000002
20_9_2012-11-30,40797.64400000001
20_9_2012-12-07,33897.05630000001
20_9_2012-12-14,37175.10289999999
20_9_2012-12-21,43136.62549999999
20_9_2012-12-28,29433.916400000016
20_9_2013-01-04,15390.0814
20_9_2013-01-11,15626.272400000002
20_9_2013-01-18,17273.669800000003
20_9_2013-01-25,14066.733900000014
20_9_2013-02-01,20914.6755
20_9_2013-02-08,22498.0386
20_9_2013-02-15,23625.759199999993
20_9_2013-02-22,23916.0811
20_9_2013-03-01,25376.78429999999
20_9_2013-03-08,25571.61719999999
20_9_2013-03-15,31514.814899999983
20_9_2013-03-22,33927.01009999998
20_9_2013-03-29,36240.49369999998
20_9_2013-04-05,45821.42199999999
20_9_2013-04-12,52473.678500000016
20_9_2013-04-19,48345.235000000015
20_9_2013-04-26,45240.74690000002
20_9_2013-05-03,45775.7061
20_9_2013-05-10,46911.7292
20_9_2013-05-17,45994.645099999994
20_9_2013-05-24,49602.162899999974
20_9_2013-05-31,49607.632799999985
20_9_2013-06-07,51139.82539999997
20_9_2013-06-14,52211.54759999996
20_9_2013-06-21,53190.31420000001
20_9_2013-06-28,56973.60649999999
20_9_2013-07-05,56631.19619999999
20_9_2013-07-12,53705.0492
20_9_2013-07-19,52021.07310000001
20_9_2013-07-26,49481.6092
20_10_2012-11-02,46095.531400000014
20_10_2012-11-09,44834.33680000002
20_10_2012-11-16,45963.48890000002
20_10_2012-11-23,42746.082400000014
20_10_2012-11-30,41728.07870000002
20_10_2012-12-07,38774.250700000004
20_10_2012-12-14,41122.30500000001
20_10_2012-12-21,42400.6449
20_10_2012-12-28,33053.7781
20_10_2013-01-04,40226.19490000001
20_10_2013-01-11,37461.66490000003
20_10_2013-01-18,35884.44730000002
20_10_2013-01-25,39016.46740000004
20_10_2013-02-01,39125.35430000004
20_10_2013-02-08,44068.82190000001
20_10_2013-02-15,40548.29580000004
20_10_2013-02-22,41222.273600000015
20_10_2013-03-01,38121.60450000002
20_10_2013-03-08,38201.971700000024
20_10_2013-03-15,37683.69950000002
20_10_2013-03-22,38526.78160000001
20_10_2013-03-29,38839.522200000014
20_10_2013-04-05,43165.77570000001
20_10_2013-04-12,44159.14230000001
20_10_2013-04-19,43728.94790000002
20_10_2013-04-26,44495.64860000002
20_10_2013-05-03,37611.88279999999
20_10_2013-05-10,37579.75720000001
20_10_2013-05-17,37955.82139999997
20_10_2013-05-24,39405.919599999994
20_10_2013-05-31,38764.64659999998
20_10_2013-06-07,39535.29899999998
20_10_2013-06-14,39828.11109999997
20_10_2013-06-21,39561.78719999999
20_10_2013-06-28,40786.0039
20_10_2013-07-05,41172.85539999999
20_10_2013-07-12,40324.2367
20_10_2013-07-19,40445.234100000016
20_10_2013-07-26,38404.18430000001
20_11_2012-11-02,25074.60270000001
20_11_2012-11-09,24503.205599999998
20_11_2012-11-16,24676.804400000008
20_11_2012-11-23,30406.99610000001
20_11_2012-11-30,31230.58900000002
20_11_2012-12-07,29121.803099999997
20_11_2012-12-14,29858.93510000002
20_11_2012-12-21,30474.382199999996
20_11_2012-12-28,23472.3092
20_11_2013-01-04,23997.295800000014
20_11_2013-01-11,21741.44610000001
20_11_2013-01-18,21093.139300000006
20_11_2013-01-25,23684.523600000022
20_11_2013-02-01,23637.970400000006
20_11_2013-02-08,25263.48120000001
20_11_2013-02-15,24248.298600000013
20_11_2013-02-22,23470.24680000001
20_11_2013-03-01,22018.030700000003
20_11_2013-03-08,23752.46510000001
20_11_2013-03-15,20031.44799999999
20_11_2013-03-22,21989.028499999997
20_11_2013-03-29,19820.400699999995
20_11_2013-04-05,22515.277600000016
20_11_2013-04-12,19784.817200000005
20_11_2013-04-19,19206.043400000013
20_11_2013-04-26,18992.671799999996
20_11_2013-05-03,22650.0456
20_11_2013-05-10,22035.4225
20_11_2013-05-17,22172.0732
20_11_2013-05-24,34677.17130000001
20_11_2013-05-31,26066.270100000012
20_11_2013-06-07,36621.43990000002
20_11_2013-06-14,35653.67930000001
20_11_2013-06-21,34713.641800000005
20_11_2013-06-28,44129.385200000004
20_11_2013-07-05,43434.48149999997
20_11_2013-07-12,40229.07139999999
20_11_2013-07-19,48296.51350000001
20_11_2013-07-26,27301.1077
20_12_2012-11-02,7332.693200000005
20_12_2012-11-09,6950.484600000005
20_12_2012-11-16,6718.297700000003
20_12_2012-11-23,5202.6179
20_12_2012-11-30,5354.7460999999985
20_12_2012-12-07,7138.444100000002
20_12_2012-12-14,4779.686399999998
20_12_2012-12-21,4860.995799999998
20_12_2012-12-28,4117.705299999999
20_12_2013-01-04,4689.747699999998
20_12_2013-01-11,4875.893799999997
20_12_2013-01-18,5601.030699999998
20_12_2013-01-25,4744.887799999998
20_12_2013-02-01,5667.7500999999975
20_12_2013-02-08,5680.5759
20_12_2013-02-15,6163.6073
20_12_2013-02-22,6039.613900000002
20_12_2013-03-01,6352.327000000001
20_12_2013-03-08,6106.973300000003
20_12_2013-03-15,6816.292200000001
20_12_2013-03-22,6089.643500000001
20_12_2013-03-29,6114.6494999999995
20_12_2013-04-05,6850.882100000008
20_12_2013-04-12,9296.629500000003
20_12_2013-04-19,8217.543800000001
20_12_2013-04-26,7175.489100000003
20_12_2013-05-03,8936.414200000001
20_12_2013-05-10,9321.999400000002
20_12_2013-05-17,8654.348200000006
20_12_2013-05-24,9984.635599999994
20_12_2013-05-31,9482.208200000001
20_12_2013-06-07,9730.871199999992
20_12_2013-06-14,9695.458799999991
20_12_2013-06-21,9726.216699999992
20_12_2013-06-28,9690.054199999995
20_12_2013-07-05,9470.232399999995
20_12_2013-07-12,9580.796599999994
20_12_2013-07-19,9239.727199999996
20_12_2013-07-26,9255.4662
20_13_2012-11-02,57586.91200000001
20_13_2012-11-09,55654.960200000016
20_13_2012-11-16,54887.23910000002
20_13_2012-11-23,53223.112400000005
20_13_2012-11-30,53550.858199999995
20_13_2012-12-07,53570.197599999985
20_13_2012-12-14,52779.33759999999
20_13_2012-12-21,53031.21559999997
20_13_2012-12-28,50104.59070000002
20_13_2013-01-04,54329.8588
20_13_2013-01-11,54473.87259999999
20_13_2013-01-18,54256.660299999974
20_13_2013-01-25,52070.273499999996
20_13_2013-02-01,57930.969800000035
20_13_2013-02-08,57111.63060000006
20_13_2013-02-15,57218.52450000003
20_13_2013-02-22,54524.557599999986
20_13_2013-03-01,55576.428700000004
20_13_2013-03-08,57130.06730000002
20_13_2013-03-15,55577.13080000001
20_13_2013-03-22,55677.92950000001
20_13_2013-03-29,54343.058899999996
20_13_2013-04-05,55577.9254
20_13_2013-04-12,54703.23340000003
20_13_2013-04-19,54714.929000000004
20_13_2013-04-26,55360.5897
20_13_2013-05-03,53118.177599999995
20_13_2013-05-10,52614.68669999999
20_13_2013-05-17,52911.7278
20_13_2013-05-24,51927.1352
20_13_2013-05-31,51399.35869999999
20_13_2013-06-07,53264.213899999995
20_13_2013-06-14,52232.621199999994
20_13_2013-06-21,52021.85469999998
20_13_2013-06-28,53395.1922
20_13_2013-07-05,53967.81890000001
20_13_2013-07-12,53064.68339999999
20_13_2013-07-19,52565.425299999995
20_13_2013-07-26,53342.399000000005
20_14_2012-11-02,25122.150399999995
20_14_2012-11-09,25239.73809999999
20_14_2012-11-16,27694.090300000007
20_14_2012-11-23,55153.730700000015
20_14_2012-11-30,38088.46469999998
20_14_2012-12-07,35699.19749999999
20_14_2012-12-14,43337.99679999999
20_14_2012-12-21,71219.62479999998
20_14_2012-12-28,30076.137899999987
20_14_2013-01-04,18308.034500000005
20_14_2013-01-11,19058.259900000012
20_14_2013-01-18,19169.452700000016
20_14_2013-01-25,18672.241400000003
20_14_2013-02-01,24973.69250000002
20_14_2013-02-08,26725.13270000001
20_14_2013-02-15,24778.4196
20_14_2013-02-22,24834.221100000002
20_14_2013-03-01,23377.306700000005
20_14_2013-03-08,24511.390000000014
20_14_2013-03-15,22320.054199999995
20_14_2013-03-22,22989.2859
20_14_2013-03-29,21870.48849999999
20_14_2013-04-05,22833.55769999999
20_14_2013-04-12,20600.528200000004
20_14_2013-04-19,20405.387600000005
20_14_2013-04-26,21507.17430000001
20_14_2013-05-03,21871.47300000001
20_14_2013-05-10,21741.3956
20_14_2013-05-17,21654.0905
20_14_2013-05-24,20966.825100000002
20_14_2013-05-31,20904.78
20_14_2013-06-07,21214.853699999996
20_14_2013-06-14,21191.015000000003
20_14_2013-06-21,21111.58
20_14_2013-06-28,21113.3545
20_14_2013-07-05,21161.961800000012
20_14_2013-07-12,19587.951699999994
20_14_2013-07-19,18848.009100000003
20_14_2013-07-26,19081.903599999998
20_16_2012-11-02,5210.6295999999975
20_16_2012-11-09,5670.627299999997
20_16_2012-11-16,4786.007399999999
20_16_2012-11-23,5430.695599999999
20_16_2012-11-30,5056.497800000001
20_16_2012-12-07,3829.749100000001
20_16_2012-12-14,4376.9663
20_16_2012-12-21,4349.122500000003
20_16_2012-12-28,4674.048199999999
20_16_2013-01-04,6504.726700000002
20_16_2013-01-11,5771.820599999999
20_16_2013-01-18,5326.538500000001
20_16_2013-01-25,7969.762600000003
20_16_2013-02-01,6005.082299999998
20_16_2013-02-08,6690.4717
20_16_2013-02-15,6072.198200000001
20_16_2013-02-22,6582.990600000003
20_16_2013-03-01,7500.152600000001
20_16_2013-03-08,8234.556700000005
20_16_2013-03-15,12360.773099999991
20_16_2013-03-22,12218.6404
20_16_2013-03-29,13761.853299999999
20_16_2013-04-05,20254.383400000017
20_16_2013-04-12,49399.524
20_16_2013-04-19,47641.05489999998
20_16_2013-04-26,34373.30370000002
20_16_2013-05-03,50029.50280000001
20_16_2013-05-10,50835.04870000003
20_16_2013-05-17,52272.09180000001
20_16_2013-05-24,72561.25710000003
20_16_2013-05-31,58986.59280000006
20_16_2013-06-07,56114.678700000026
20_16_2013-06-14,56693.53290000002
20_16_2013-06-21,56252.28910000001
20_16_2013-06-28,56952.25910000001
20_16_2013-07-05,57636.091000000015
20_16_2013-07-12,40477.13079999999
20_16_2013-07-19,34294.32569999999
20_16_2013-07-26,32603.750900000014
20_17_2012-11-02,20082.9176
20_17_2012-11-09,19815.664599999996
20_17_2012-11-16,19330.803599999996
20_17_2012-11-23,23539.32840000001
20_17_2012-11-30,23987.60390000002
20_17_2012-12-07,20459.80349999999
20_17_2012-12-14,22254.149199999996
20_17_2012-12-21,25533.700499999984
20_17_2012-12-28,18273.050300000003
20_17_2013-01-04,14405.682699999994
20_17_2013-01-11,14485.492199999993
20_17_2013-01-18,14237.156599999995
20_17_2013-01-25,14685.9797
20_17_2013-02-01,17410.700700000005
20_17_2013-02-08,17331.397800000002
20_17_2013-02-15,17390.4043
20_17_2013-02-22,17111.5887
20_17_2013-03-01,16973.982999999993
20_17_2013-03-08,17184.747900000002
20_17_2013-03-15,16688.1286
20_17_2013-03-22,16534.219199999996
20_17_2013-03-29,16158.180899999996
20_17_2013-04-05,17387.0332
20_17_2013-04-12,15787.708899999996
20_17_2013-04-19,15672.025799999994
20_17_2013-04-26,16048.3478
20_17_2013-05-03,17059.957100000003
20_17_2013-05-10,17009.36459999999
20_17_2013-05-17,16664.927699999986
20_17_2013-05-24,16019.181899999998
20_17_2013-05-31,16103.820699999993
20_17_2013-06-07,17099.942099999997
20_17_2013-06-14,16504.916799999995
20_17_2013-06-21,16614.2744
20_17_2013-06-28,16516.60509999999
20_17_2013-07-05,16064.966299999993
20_17_2013-07-12,16284.075799999997
20_17_2013-07-19,15996.042100000002
20_17_2013-07-26,16728.984000000004
20_18_2012-11-02,23158.798999999988
20_18_2012-11-09,25130.55569999999
20_18_2012-11-16,29597.278799999975
20_18_2012-11-23,48631.411800000045
20_18_2012-11-30,62526.08500000002
20_18_2012-12-07,68538.09930000002
20_18_2012-12-14,47614.4812
20_18_2012-12-21,43009.646499999995
20_18_2012-12-28,37598.64730000001
20_18_2013-01-04,10507.907899999998
20_18_2013-01-11,3102.0124000000005
20_18_2013-01-18,3013.721100000001
20_18_2013-01-25,3341.1159999999986
20_18_2013-02-01,5311.7087
20_18_2013-02-08,9588.824900000009
20_18_2013-02-15,11505.056300000002
20_18_2013-02-22,3008.291699999998
20_18_2013-03-01,1709.6488
20_18_2013-03-08,2741.8195999999984
20_18_2013-03-15,3571.9179
20_18_2013-03-22,5529.190699999998
20_18_2013-03-29,7490.365099999998
20_18_2013-04-05,14716.764599999997
20_18_2013-04-12,18202.512499999997
20_18_2013-04-19,3199.7209
20_18_2013-04-26,1322.0430999999996
20_18_2013-05-03,97.68259999999995
20_18_2013-05-10,38.28799999999999
20_18_2013-05-17,1.6632
20_18_2013-06-07,61.01110000000001
20_18_2013-06-28,8.96850000000001
20_18_2013-07-26,46.12909999999997
20_19_2012-11-02,120.77200000000005
20_19_2012-12-07,47.129800000000024
20_19_2012-12-21,46.91450000000003
20_19_2013-01-18,16.444499999999994
20_19_2013-04-26,8.801299999999998
20_19_2013-05-03,91.59380000000002
20_19_2013-05-10,67.07370000000007
20_19_2013-05-17,58.41330000000004
20_19_2013-05-24,89.70839999999997
20_19_2013-05-31,89.6337
20_19_2013-06-07,83.02300000000002
20_19_2013-06-14,93.21989999999997
20_19_2013-06-21,91.53099999999996
20_19_2013-06-28,90.12499999999996
20_19_2013-07-05,101.20069999999998
20_19_2013-07-12,89.46269999999997
20_19_2013-07-19,81.77310000000001
20_19_2013-07-26,116.208
20_20_2012-11-02,6653.573500000001
20_20_2012-11-09,6580.000400000002
20_20_2012-11-16,6825.734100000001
20_20_2012-11-23,9644.61119999999
20_20_2012-11-30,8178.632899999997
20_20_2012-12-07,6816.302399999999
20_20_2012-12-14,7181.952699999994
20_20_2012-12-21,7416.736999999995
20_20_2012-12-28,7179.622099999996
20_20_2013-01-04,7472.256999999997
20_20_2013-01-11,7422.175200000001
20_20_2013-01-18,7500.940300000001
20_20_2013-01-25,7318.782300000003
20_20_2013-02-01,8478.150699999998
20_20_2013-02-08,8401.998
20_20_2013-02-15,7947.2035
20_20_2013-02-22,8029.062199999999
20_20_2013-03-01,7975.456099999999
20_20_2013-03-08,8182.677499999999
20_20_2013-03-15,8079.956500000001
20_20_2013-03-22,8652.895499999999
20_20_2013-03-29,8642.873399999999
20_20_2013-04-05,8613.490999999996
20_20_2013-04-12,8208.3042
20_20_2013-04-19,8131.044299999998
20_20_2013-04-26,8014.471200000004
20_20_2013-05-03,7907.797700000004
20_20_2013-05-10,7968.144100000002
20_20_2013-05-17,7960.570500000001
20_20_2013-05-24,9038.385000000002
20_20_2013-05-31,8047.354300000003
20_20_2013-06-07,9038.260500000002
20_20_2013-06-14,9169.329800000003
20_20_2013-06-21,9107.138500000003
20_20_2013-06-28,9375.1646
20_20_2013-07-05,9215.489199999998
20_20_2013-07-12,9305.161000000002
20_20_2013-07-19,9001.853799999999
20_20_2013-07-26,9106.484500000002
20_21_2012-11-02,12087.067300000004
20_21_2012-11-09,11549.86230000001
20_21_2012-11-16,11664.114100000006
20_21_2012-11-23,13942.3888
20_21_2012-11-30,14142.683600000006
20_21_2012-12-07,13136.816499999997
20_21_2012-12-14,13873.839000000009
20_21_2012-12-21,15395.452200000007
20_21_2012-12-28,12210.733000000006
20_21_2013-01-04,11007.0252
20_21_2013-01-11,10790.905000000002
20_21_2013-01-18,10656.700800000002
20_21_2013-01-25,10783.800300000003
20_21_2013-02-01,12653.713600000006
20_21_2013-02-08,12945.7185
20_21_2013-02-15,13143.638700000009
20_21_2013-02-22,12825.817200000014
20_21_2013-03-01,12881.08610000001
20_21_2013-03-08,13371.95610000001
20_21_2013-03-15,12918.510400000012
20_21_2013-03-22,12919.108600000005
20_21_2013-03-29,12844.680300000005
20_21_2013-04-05,12631.711500000003
20_21_2013-04-12,11118.633400000002
20_21_2013-04-19,11342.560000000007
20_21_2013-04-26,12581.3615
20_21_2013-05-03,9132.584400000003
20_21_2013-05-10,9056.6149
20_21_2013-05-17,9034.882599999997
20_21_2013-05-24,9075.403799999995
20_21_2013-05-31,9122.445099999999
20_21_2013-06-07,9095.218699999996
20_21_2013-06-14,9240.642699999995
20_21_2013-06-21,9251.889799999997
20_21_2013-06-28,9101.127199999994
20_21_2013-07-05,8988.301799999994
20_21_2013-07-12,9121.624299999998
20_21_2013-07-19,8884.854099999995
20_21_2013-07-26,8984.877399999998
20_22_2012-11-02,14050.192199999998
20_22_2012-11-09,14339.754700000001
20_22_2012-11-16,14215.858399999996
20_22_2012-11-23,27985.04079999999
20_22_2012-11-30,20842.785599999996
20_22_2012-12-07,17469.456099999996
20_22_2012-12-14,22453.252800000002
20_22_2012-12-21,27428.928499999995
20_22_2012-12-28,18665.35969999999
20_22_2013-01-04,12982.26180000001
20_22_2013-01-11,12238.15240000001
20_22_2013-01-18,12155.486000000012
20_22_2013-01-25,12233.563700000008
20_22_2013-02-01,17198.06169999999
20_22_2013-02-08,19176.72279999999
20_22_2013-02-15,17820.358099999983
20_22_2013-02-22,16720.379999999994
20_22_2013-03-01,15939.732900000005
20_22_2013-03-08,16085.046300000002
20_22_2013-03-15,14928.2162
20_22_2013-03-22,12790.980300000001
20_22_2013-03-29,12249.720699999994
20_22_2013-04-05,12388.469699999992
20_22_2013-04-12,11074.6185
20_22_2013-04-19,10979.868499999999
20_22_2013-04-26,11036.511600000002
20_22_2013-05-03,15209.2502
20_22_2013-05-10,14477.857799999998
20_22_2013-05-17,14847.772899999996
20_22_2013-05-24,14226.657999999998
20_22_2013-05-31,14118.644099999998
20_22_2013-06-07,15295.985499999999
20_22_2013-06-14,14573.476300000002
20_22_2013-06-21,14540.726199999997
20_22_2013-06-28,15172.0056
20_22_2013-07-05,15481.78709999999
20_22_2013-07-12,15051.345899999997
20_22_2013-07-19,15343.073200000003
20_22_2013-07-26,15939.86689999999
20_23_2012-11-02,37748.45780000001
20_23_2012-11-09,37846.141700000015
20_23_2012-11-16,36086.15770000001
20_23_2012-11-23,49406.63650000003
20_23_2012-11-30,48657.00429999997
20_23_2012-12-07,46988.55360000002
20_23_2012-12-14,55112.85120000002
20_23_2012-12-21,88218.47779999998
20_23_2012-12-28,32135.37850000002
20_23_2013-01-04,24442.886000000002
20_23_2013-01-11,25375.96209999999
20_23_2013-01-18,25152.65809999998
20_23_2013-01-25,24269.393800000005
20_23_2013-02-01,32680.565499999997
20_23_2013-02-08,34978.182499999995
20_23_2013-02-15,35561.59330000001
20_23_2013-02-22,35206.28520000002
20_23_2013-03-01,34803.77690000002
20_23_2013-03-08,34869.400400000006
20_23_2013-03-15,33338.5581
20_23_2013-03-22,34444.7573
20_23_2013-03-29,33784.856199999995
20_23_2013-04-05,35033.92670000001
20_23_2013-04-12,35844.28919999999
20_23_2013-04-19,34525.98049999998
20_23_2013-04-26,33750.02180000001
20_23_2013-05-03,29826.43990000002
20_23_2013-05-10,30073.204800000003
20_23_2013-05-17,29774.129399999994
20_23_2013-05-24,33107.04130000001
20_23_2013-05-31,34253.49270000001
20_23_2013-06-07,35152.373700000004
20_23_2013-06-14,36561.63430000001
20_23_2013-06-21,36498.58310000002
20_23_2013-06-28,35511.6195
20_23_2013-07-05,34262.49949999999
20_23_2013-07-12,33180.428899999984
20_23_2013-07-19,33329.63189999998
20_23_2013-07-26,31819.739499999978
20_24_2012-11-02,8858.435000000003
20_24_2012-11-09,8456.2861
20_24_2012-11-16,8174.189600000005
20_24_2012-11-23,14717.694499999994
20_24_2012-11-30,13834.8649
